id,Longitude,Latitude,Area,OceanRegionCode,IsHome,SWF_BYT,SWF_YFT,SWF_SWF,SWF_OTHER,TUNA_BYT,TUNA_YFT,TUNA_SWF,TUNA_OTHER,SWF_LOG,SWF_LTH,TUNA_LOG,TUNA_LTH,GridAggregationID
220,174,4,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,29
221,175,4,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,29
222,176,4,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,29
223,177,4,5,WCPO,0,-9999,-9999,-9999,-9999,377.4323299,278.1514747,19.4885858,182.1391783,0,0,0,0,30
224,178,4,5,WCPO,0,251.807361,113.8665031,1186.525563,114.1336454,-9999,-9999,-9999,-9999,0,0,0,0,30
225,179,4,5,WCPO,0,-9999,-9999,-9999,-9999,330.0808198,101.2299376,19.52591007,101.1702941,0,0,0,0,30
226,135,5,5,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,16
227,136,5,5,EPO,0,-9999,-9999,-9999,-9999,482.0567068,101.8399503,67.72844278,253.6632486,0,0,0,0,16
228,137,5,5,EPO,0,-9999,-9999,-9999,-9999,612.7349763,167.1847549,50.38600365,321.4385089,0,0,0,0,16
229,138,5,5,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,17
230,139,5,5,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,17
231,140,5,5,EPO,0,195.1898119,-14.74117987,843.6162033,188.8064042,483.3087573,5.350420812,43.28684987,330.5816093,0,0,0,0,17
232,141,5,5,EPO,0,-292.8847371,34.86597814,-763.471237,80.97307579,-9999,-9999,-9999,-9999,0,0,0,0,18
233,142,5,5,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,18
234,143,5,5,EPO,0,-9999,-9999,-9999,-9999,275.1855113,81.81563693,35.85276854,511.154598,0,0,0,0,18
235,144,5,5,EPO,0,346.8876923,-4.91230357,290.4997282,335.9305933,-9999,-9999,-9999,-9999,0,0,0,0,19
236,145,5,5,EPO,0,-39.58727863,89.38773665,49.32398715,284.3788528,568.4441987,89.61742677,28.5810976,348.0871016,0,0,0,0,19
237,146,5,5,EPO,0,-9999,-9999,-9999,-9999,584.6410833,139.3720527,56.09609492,339.7565834,0,0,0,0,19
238,147,5,5,EPO,0,-9999,-9999,-9999,-9999,592.2964249,159.7350793,19.42990863,254.5284428,0,0,0,0,20
239,148,5,5,EPO,0,-0.101405939,56.84906729,2162.084326,-228.5825274,-9999,-9999,-9999,-9999,0,0,0,0,20
240,149,5,5,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,20
241,150,5,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,21
242,151,5,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,21
243,152,5,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,21
244,153,5,5,WCPO,0,-9999,-9999,-9999,-9999,333.7089564,97.75698941,47.1925102,325.2532329,0,0,0,0,22
245,154,5,5,WCPO,0,-9999,-9999,-9999,-9999,186.1680774,166.067986,79.98844925,331.1425613,0,0,0,0,22
246,155,5,5,WCPO,0,88.34156333,85.06035701,718.8873669,65.94323571,-9999,-9999,-9999,-9999,0,0,0,0,22
247,156,5,5,WCPO,0,-9999,-9999,-9999,-9999,623.82524,-76.87696763,28.73253679,366.0431302,0,0,0,0,23
248,157,5,5,WCPO,0,-9999,-9999,-9999,-9999,632.1773664,187.6604677,40.39533582,161.4032658,0,0,0,0,23
249,158,5,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,23
250,159,5,5,WCPO,0,-9999,-9999,-9999,-9999,683.1231784,225.1606151,65.50690583,328.0574291,0,0,0,0,24
251,160,5,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,24
252,161,5,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,24
253,162,5,5,WCPO,0,-23.12310393,45.24042334,-614.4036988,40.1778613,-9999,-9999,-9999,-9999,0,0,0,0,25
254,163,5,5,WCPO,0,-9999,-9999,-9999,-9999,554.6351059,164.2812963,30.51302876,333.0555198,0,0,0,0,25
255,164,5,5,WCPO,0,-9999,-9999,-9999,-9999,427.8254026,57.08437027,86.15990318,264.0482813,0,0,0,0,25
256,165,5,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,26
257,166,5,5,WCPO,0,-9999,-9999,-9999,-9999,247.4001012,126.5389258,36.05334362,205.4579052,0,0,0,0,26
258,167,5,5,WCPO,0,239.9988336,50.58814679,-916.4960554,148.3203504,223.2320522,38.08426644,29.71703189,423.8600452,0,0,0,0,26
259,168,5,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,27
260,169,5,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,27
261,170,5,5,WCPO,0,-9999,-9999,-9999,-9999,427.9568683,87.70611216,48.4007406,239.4787428,0,0,0,0,27
262,171,5,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,28
263,172,5,5,WCPO,0,-9999,-9999,-9999,-9999,378.8753782,128.2120347,12.92240879,320.1478589,0,0,0,0,28
264,173,5,5,WCPO,0,147.9303247,91.74048141,678.5757708,-96.27381959,-9999,-9999,-9999,-9999,0,0,0,0,28
265,174,5,5,WCPO,0,34.04688678,116.7977455,1339.598026,-117.8225313,-9999,-9999,-9999,-9999,0,0,0,0,29
266,175,5,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,29
267,176,5,5,WCPO,0,-9999,-9999,-9999,-9999,573.9861629,132.0116975,46.18833067,352.5031864,0,0,0,0,29
268,177,5,5,WCPO,0,111.5484367,141.2598079,-239.3331914,-15.43767842,-9999,-9999,-9999,-9999,0,0,0,0,30
269,178,5,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,30
270,179,5,5,WCPO,0,-9999,-9999,-9999,-9999,423.727441,115.2355359,55.3310419,430.4415078,0,0,0,0,30
271,135,6,5,EPO,0,199.4879173,-7.749418566,-253.7500384,70.25096605,-9999,-9999,-9999,-9999,0,0,0,0,31
272,136,6,5,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,31
273,137,6,5,EPO,0,160.3002314,68.49483053,-839.5517717,164.3888072,346.3415221,230.9734792,58.25646021,402.572451,0,0,0,0,31
274,138,6,5,EPO,0,-9999,-9999,-9999,-9999,394.7814963,230.0461614,45.05494671,230.651694,0,0,0,0,32
275,139,6,5,EPO,0,-9999,-9999,-9999,-9999,242.4905477,238.6995174,42.33734109,305.0532258,0,0,0,0,32
276,140,6,5,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,32
277,141,6,5,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,33
278,142,6,5,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,33
279,143,6,5,EPO,0,-9999,-9999,-9999,-9999,336.4814873,135.2979643,39.72036634,409.2423932,0,0,0,0,33
280,144,6,5,EPO,0,414.0370429,152.8991163,441.8739404,480.89281,457.4398261,87.18414231,25.1866862,355.0954273,0,0,0,0,34
281,145,6,5,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,34
282,146,6,5,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,34
283,147,6,5,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,35
284,148,6,5,EPO,0,369.3849232,11.25171871,254.4323621,119.3011088,-9999,-9999,-9999,-9999,0,0,0,0,35
285,149,6,5,EPO,0,255.6823887,148.8641975,1356.961782,-9.797447172,306.3692695,141.0171811,18.71061222,207.0820978,0,0,0,0,35
286,150,6,5,WCPO,0,127.7618112,84.86715076,241.1529915,230.9468616,-9999,-9999,-9999,-9999,0,0,0,0,36
287,151,6,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,36
288,152,6,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,36
289,153,6,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,37
290,154,6,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,37
291,155,6,5,WCPO,0,-9999,-9999,-9999,-9999,442.3035836,189.9743638,20.87115399,443.0739645,0,0,0,0,37
292,156,6,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,38
293,157,6,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,38
294,158,6,5,WCPO,0,167.9835629,53.86830331,826.1352736,-10.78630383,-9999,-9999,-9999,-9999,0,0,0,0,38
295,159,6,5,WCPO,0,121.1573134,121.0259991,685.2115351,-255.659981,-9999,-9999,-9999,-9999,0,0,0,0,39
296,160,6,5,WCPO,0,188.4585444,62.64557715,222.5620141,123.5354998,-9999,-9999,-9999,-9999,0,0,0,0,39
297,161,6,5,WCPO,0,-9999,-9999,-9999,-9999,474.8803555,106.4208705,61.1615574,340.9500096,0,0,0,0,39
298,162,6,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,40
299,163,6,5,WCPO,0,320.8749641,-43.76277627,49.672618,140.9230825,-9999,-9999,-9999,-9999,0,0,0,0,40
300,164,6,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,40
301,165,6,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,41
302,166,6,5,WCPO,0,99.02837573,41.40927785,50.40361403,134.5319761,471.3168013,-13.36076686,45.60509214,366.3233266,0,0,0,0,41
303,167,6,5,WCPO,0,89.99378887,73.25199666,935.1025019,115.5336045,-9999,-9999,-9999,-9999,0,0,0,0,41
304,168,6,5,WCPO,0,-9999,-9999,-9999,-9999,360.8603414,279.7437231,31.47827698,419.7809925,0,0,0,0,42
305,169,6,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,42
306,170,6,5,WCPO,0,-9999,-9999,-9999,-9999,492.6827934,151.7264904,49.46932125,391.3555593,0,0,0,0,42
307,171,6,5,WCPO,0,-9999,-9999,-9999,-9999,540.2833584,64.64885318,31.41768677,302.3276617,0,0,0,0,43
308,172,6,5,WCPO,0,10.41783496,47.23569468,-134.3801461,254.1644272,-9999,-9999,-9999,-9999,0,0,0,0,43
309,173,6,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,43
310,174,6,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,44
311,175,6,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,44
312,176,6,5,WCPO,0,-9999,-9999,-9999,-9999,359.2265542,41.03007125,46.3155105,231.5467345,0,0,0,0,44
313,177,6,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,45
314,178,6,5,WCPO,0,-9999,-9999,-9999,-9999,584.2557597,184.205019,76.07546159,229.9072849,0,0,0,0,45
315,179,6,5,WCPO,0,-9999,-9999,-9999,-9999,294.7990155,98.50199885,112.455275,346.1310507,0,0,0,0,45
316,135,7,5,EPO,0,-9999,-9999,-9999,-9999,407.5183397,101.0343968,60.55228346,288.3428151,0,0,0,0,31
317,136,7,5,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,31
318,137,7,5,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,31
319,138,7,5,EPO,0,-9999,-9999,-9999,-9999,623.169193,106.2082103,17.77769921,179.4527768,0,0,0,0,32
320,139,7,5,EPO,0,-9999,-9999,-9999,-9999,681.0363492,188.2361815,63.15679266,444.2477697,0,0,0,0,32
321,140,7,5,EPO,0,373.1040357,39.73057389,-230.3624095,-94.52260365,-9999,-9999,-9999,-9999,0,0,0,0,32
322,141,7,5,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,33
323,142,7,5,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,33
324,143,7,5,EPO,0,-8.784880968,88.14684382,-332.2540425,69.96276592,442.2259661,183.2864297,64.56636042,218.8709544,0,0,0,0,33
325,144,7,5,EPO,0,-9999,-9999,-9999,-9999,701.776432,115.3997902,51.38015114,263.594731,0,0,0,0,34
326,145,7,5,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,34
327,146,7,5,EPO,0,-9999,-9999,-9999,-9999,529.0563972,87.8552008,81.60461212,352.8129721,0,0,0,0,34
328,147,7,5,EPO,0,227.5913579,4.991910837,948.9138386,247.1872452,-9999,-9999,-9999,-9999,0,0,0,0,35
329,148,7,5,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,35
330,149,7,5,EPO,0,52.33387319,36.60437326,846.8405265,187.1997336,676.3154084,110.5607618,50.93109851,203.5311526,0,0,0,0,35
331,150,7,5,WCPO,0,-9999,-9999,-9999,-9999,535.5835698,44.68047561,25.03385702,594.6408081,0,0,0,0,36
332,151,7,5,WCPO,0,-9999,-9999,-9999,-9999,148.6492001,60.05914737,46.61693335,328.9617017,0,0,0,0,36
333,152,7,5,WCPO,0,-14.84716331,97.07434389,-219.0055633,-43.01631496,331.9839968,134.0983964,64.54085548,343.409275,0,0,0,0,36
334,153,7,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,37
335,154,7,5,WCPO,0,-9999,-9999,-9999,-9999,255.2657942,147.39343,55.46283462,362.265015,0,0,0,0,37
336,155,7,5,WCPO,0,-9999,-9999,-9999,-9999,628.9630026,235.6164752,25.27001751,279.8430969,0,0,0,0,37
337,156,7,5,WCPO,0,-59.58056112,107.9316869,224.6458233,68.68136635,-9999,-9999,-9999,-9999,0,0,0,0,38
338,157,7,5,WCPO,0,120.1880394,71.01027528,585.1755593,190.4700435,420.3586868,4.126637514,54.39486847,294.8698078,0,0,0,0,38
339,158,7,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,38
340,159,7,5,WCPO,0,-9999,-9999,-9999,-9999,528.9605558,224.1638407,50.99100542,357.1786173,0,0,0,0,39
341,160,7,5,WCPO,0,-9999,-9999,-9999,-9999,432.0109382,178.1411948,46.17806346,161.9936711,0,0,0,0,39
342,161,7,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,39
343,162,7,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,40
344,163,7,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,40
345,164,7,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,40
346,165,7,5,WCPO,0,181.312458,67.00940967,688.9209741,249.3277758,-9999,-9999,-9999,-9999,0,0,0,0,41
347,166,7,5,WCPO,0,95.83142466,97.24288734,946.9692299,58.28996751,-9999,-9999,-9999,-9999,0,0,0,0,41
348,167,7,5,WCPO,0,-9999,-9999,-9999,-9999,553.6270026,200.546935,45.86225408,293.1991196,0,0,0,0,41
349,168,7,5,WCPO,0,196.4903181,75.20194524,335.6273558,-119.0362748,726.8704853,114.963243,38.26157792,240.1617614,0,0,0,0,42
350,169,7,5,WCPO,0,347.8238555,74.96190636,-14.46136871,-99.98704069,646.36418,173.7332769,50.20836835,289.2539634,0,0,0,0,42
351,170,7,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,42
352,171,7,5,WCPO,0,-9999,-9999,-9999,-9999,121.2947949,84.586885,42.3502503,347.1339252,0,0,0,0,43
353,172,7,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,43
354,173,7,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,43
355,174,7,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,44
356,175,7,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,44
357,176,7,5,WCPO,0,-126.6760482,87.77147232,199.0618651,39.18454522,-9999,-9999,-9999,-9999,0,0,0,0,44
358,177,7,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,45
359,178,7,5,WCPO,0,-62.75602556,106.8078849,1542.179684,-135.3637969,-9999,-9999,-9999,-9999,0,0,0,0,45
360,179,7,5,WCPO,0,-9.363184904,59.18982579,-358.7974872,-58.05182649,457.0285906,231.5527242,65.70716816,377.1679644,0,0,0,0,45
361,135,8,5,EPO,0,-9999,-9999,-9999,-9999,547.5635546,242.9652225,19.35446261,228.9494019,0,0,0,0,31
362,136,8,5,EPO,0,-9999,-9999,-9999,-9999,597.6580276,159.020545,51.17164138,161.1625296,0,0,0,0,31
363,137,8,5,EPO,0,-9999,-9999,-9999,-9999,398.4120881,167.7460987,40.85092373,219.2495584,0,0,0,0,31
364,138,8,5,EPO,0,258.4975866,93.90343551,828.9112858,87.44467276,272.2556581,81.41616422,80.4654347,346.7897584,0,0,0,0,32
365,139,8,5,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,32
366,140,8,5,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,32
367,141,8,5,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,33
368,142,8,5,EPO,0,159.4302309,-28.78765047,1930.554843,-62.56811801,202.5652117,179.0018315,35.22470988,187.3303026,0,0,0,0,33
369,143,8,5,EPO,0,-9999,-9999,-9999,-9999,202.2612323,90.11752175,90.9038137,284.1405175,0,0,0,0,33
370,144,8,5,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,34
371,145,8,5,EPO,0,-9999,-9999,-9999,-9999,392.0895493,106.1143975,5.300982146,355.5115944,0,0,0,0,34
372,146,8,5,EPO,0,-11.10447288,64.88084628,217.733235,-171.4179262,-9999,-9999,-9999,-9999,0,0,0,0,34
373,147,8,5,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,35
374,148,8,5,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,35
375,149,8,5,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,35
376,150,8,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,36
377,151,8,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,36
378,152,8,5,WCPO,0,-9999,-9999,-9999,-9999,502.530886,212.7430065,69.87558078,485.523762,0,0,0,0,36
379,153,8,5,WCPO,0,71.46114545,74.74035318,836.5944902,159.9194969,283.4070306,-14.14240634,36.75143285,232.0151305,0,0,0,0,37
380,154,8,5,WCPO,0,313.6802875,98.5078357,1226.859577,461.2928113,-9999,-9999,-9999,-9999,0,0,0,0,37
381,155,8,5,WCPO,0,-9999,-9999,-9999,-9999,766.5150904,134.4828018,30.12366399,340.2802739,0,0,0,0,37
382,156,8,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,38
383,157,8,5,WCPO,0,-9999,-9999,-9999,-9999,454.2579977,171.2226723,44.60693526,315.0007031,0,0,0,0,38
384,158,8,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,38
385,159,8,5,WCPO,0,107.8404668,124.564761,-140.7863235,166.1826721,-9999,-9999,-9999,-9999,0,0,0,0,39
386,160,8,5,WCPO,0,-9999,-9999,-9999,-9999,630.9812491,117.3303504,31.58548257,173.6567597,0,0,0,0,39
387,161,8,5,WCPO,0,261.2388964,55.16116313,833.5647505,-30.36685014,-9999,-9999,-9999,-9999,0,0,0,0,39
388,162,8,5,WCPO,0,-9999,-9999,-9999,-9999,538.0628571,51.43388598,47.68894984,272.0697264,0,0,0,0,40
389,163,8,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,40
390,164,8,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,40
391,165,8,5,WCPO,0,215.9611756,130.6828767,-755.8186078,-203.8744416,-9999,-9999,-9999,-9999,0,0,0,0,41
392,166,8,5,WCPO,0,-9999,-9999,-9999,-9999,545.0728458,105.6637955,53.79366126,288.3374621,0,0,0,0,41
393,167,8,5,WCPO,0,112.7907972,34.95623944,1087.192707,36.54345268,-9999,-9999,-9999,-9999,0,0,0,0,41
394,168,8,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,42
395,169,8,5,WCPO,0,-86.75748204,-6.083658253,-575.5319041,188.9450864,-9999,-9999,-9999,-9999,0,0,0,0,42
396,170,8,5,WCPO,0,-9999,-9999,-9999,-9999,182.7242579,127.195594,60.07131969,321.5091504,0,0,0,0,42
397,171,8,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,43
398,172,8,5,WCPO,0,166.2545244,153.7885337,237.8625754,-142.1535143,-9999,-9999,-9999,-9999,0,0,0,0,43
399,173,8,5,WCPO,0,-9999,-9999,-9999,-9999,392.1739842,124.0415796,72.62110049,424.8504336,0,0,0,0,43
400,174,8,5,WCPO,0,114.2876147,-25.15166947,1039.236069,42.47273861,-9999,-9999,-9999,-9999,0,0,0,0,44
401,175,8,5,WCPO,0,-33.56915944,105.9117025,910.3750784,142.1834975,-9999,-9999,-9999,-9999,0,0,0,0,44
402,176,8,5,WCPO,0,-9999,-9999,-9999,-9999,135.3092227,54.52425836,78.94316097,277.7063806,0,0,0,0,44
403,177,8,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,45
404,178,8,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,45
405,179,8,5,WCPO,0,-296.6042734,27.88712852,-386.0612251,54.77273506,458.0062203,210.6724228,25.62047293,263.3734871,0,0,0,0,45
406,135,9,5,EPO,0,-9999,-9999,-9999,-9999,479.2858284,151.0332398,4.200419126,350.3304647,0,0,0,0,46
407,136,9,5,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,46
408,137,9,5,EPO,0,-9999,-9999,-9999,-9999,560.7681034,209.6244897,58.80294835,172.8830312,0,0,0,0,46
409,138,9,5,EPO,0,-9999,-9999,-9999,-9999,486.7513784,115.1576717,52.74724109,460.7776394,0,0,0,0,47
410,139,9,5,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,47
411,140,9,5,EPO,0,-9999,-9999,-9999,-9999,142.3456565,206.5101123,56.22388262,261.1548378,0,0,0,0,47
412,141,9,5,EPO,0,-9999,-9999,-9999,-9999,566.4107149,175.5686902,28.51425931,483.7702988,0,0,0,0,48
413,142,9,5,EPO,0,-9999,-9999,-9999,-9999,444.8075797,180.7583884,54.36007781,470.9441798,0,0,0,0,48
414,143,9,5,EPO,0,-9999,-9999,-9999,-9999,637.205418,64.26521263,60.62924546,350.8764309,0,0,0,0,48
415,144,9,5,EPO,0,287.4126568,65.35816181,357.5340669,3.599631927,-9999,-9999,-9999,-9999,0,0,0,0,49
416,145,9,5,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,49
417,146,9,5,EPO,0,-9999,-9999,-9999,-9999,799.3535752,204.6796512,55.23577184,477.4783533,0,0,0,0,49
418,147,9,5,EPO,0,-9999,-9999,-9999,-9999,196.6513441,178.6919778,50.66555558,341.2473093,0,0,0,0,50
419,148,9,5,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,50
420,149,9,5,EPO,0,-9999,-9999,-9999,-9999,304.4851688,-29.19326187,44.91108833,228.9070132,0,0,0,0,50
421,150,9,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,51
422,151,9,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,51
423,152,9,5,WCPO,0,85.07827155,86.9736692,-105.1408365,257.1462847,418.0472376,191.0898828,46.94679991,222.8384705,0,0,0,0,51
424,153,9,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,52
425,154,9,5,WCPO,0,-9999,-9999,-9999,-9999,487.2820539,106.9047845,33.86111971,330.9832231,0,0,0,0,52
426,155,9,5,WCPO,0,-9999,-9999,-9999,-9999,251.0745165,42.52948353,55.55721963,369.2605821,0,0,0,0,52
427,156,9,5,WCPO,0,-9999,-9999,-9999,-9999,462.3790657,249.763042,48.46098921,384.0029263,0,0,0,0,53
428,157,9,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,53
429,158,9,5,WCPO,0,-9999,-9999,-9999,-9999,349.5579362,196.7829673,65.81270791,349.6582013,0,0,0,0,53
430,159,9,5,WCPO,0,-9999,-9999,-9999,-9999,536.6848962,88.32694195,67.64298285,371.1216062,0,0,0,0,54
431,160,9,5,WCPO,0,166.2433183,134.5635011,286.7459556,325.95502,-9999,-9999,-9999,-9999,0,0,0,0,54
432,161,9,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,54
433,162,9,5,WCPO,0,-9999,-9999,-9999,-9999,324.0495904,274.251834,4.495748884,292.9360714,0,0,0,0,55
434,163,9,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,55
435,164,9,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,55
436,165,9,5,WCPO,0,-9999,-9999,-9999,-9999,760.7483106,113.105656,48.34002832,490.7109614,0,0,0,0,56
437,166,9,5,WCPO,0,-9999,-9999,-9999,-9999,614.5070956,140.0458434,53.73843382,164.8279862,0,0,0,0,56
438,167,9,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,56
439,168,9,5,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,57
440,169,9,5,WCPO,0,-9999,-9999,-9999,-9999,586.693225,188.1035886,88.67299536,280.3334528,0,0,0,0,57
441,170,9,5,WCPO,0,-9999,-9999,-9999,-9999,377.3691495,130.4124613,52.26186634,575.3686052,0,0,0,0,57
